Date,Symbol,TradeType,EntryTime,EntryPrice,ExitTime,ExitPrice,PnL,ExitReason
06-03-2024,ASIANPAINT,Sell,10:00:00,2802.7,10:15:00,2812.3,-9.6,Stop Loss Hit
07-03-2024,ASIANPAINT,Buy,09:20:00,2848.1,09:30:00,2866.45,18.35,Target Hit
11-03-2024,ASIANPAINT,Sell,10:00:00,2872.7,12:05:00,2857.75,14.95,Target Hit
12-03-2024,ASIANPAINT,Buy,11:00:00,2889.5,14:10:00,2881.75,-7.75,Stop Loss Hit
13-03-2024,ASIANPAINT,Sell,09:35:00,2870.1,11:35:00,2855.1,15,Target Hit
14-03-2024,ASIANPAINT,Buy,09:30:00,2869.6,11:05:00,2884.05,14.45,Target Hit
15-03-2024,ASIANPAINT,Sell,09:30:00,2871.3,11:05:00,2882,-10.7,Stop Loss Hit
18-03-2024,ASIANPAINT,Sell,09:30:00,2834.35,10:40:00,2819,15.35,Target Hit
19-03-2024,ASIANPAINT,Sell,09:40:00,2818.65,11:25:00,2804.35,14.3,Target Hit
20-03-2024,ASIANPAINT,Buy,15:10:00,2826.15,15:15:00,2825.5,-0.65,Time Exit
21-03-2024,ASIANPAINT,Sell,14:05:00,2820.55,14:35:00,2831.6,-11.05,Stop Loss Hit
22-03-2024,ASIANPAINT,Sell,09:25:00,2812.25,10:05:00,2819.4,-7.15,Stop Loss Hit
22-03-2024,ASIANPAINT,Buy,12:50:00,2835.25,14:45:00,2852.95,17.7,Target Hit
26-03-2024,ASIANPAINT,Sell,11:30:00,2819.1,12:35:00,2827.5,-8.4,Stop Loss Hit
27-03-2024,ASIANPAINT,Buy,09:30:00,2830.3,15:15:00,2831.95,1.65,Time Exit
28-03-2024,ASIANPAINT,Sell,09:20:00,2823.9,09:50:00,2833.05,-9.15,Stop Loss Hit
28-03-2024,ASIANPAINT,Buy,10:45:00,2841.45,11:10:00,2833,-8.45,Stop Loss Hit
01-04-2024,ASIANPAINT,Buy,09:20:00,2883,09:35:00,2873.7,-9.3,Stop Loss Hit
01-04-2024,ASIANPAINT,Sell,11:05:00,2854.5,11:25:00,2861.9,-7.4,Stop Loss Hit
01-01-2024,AUROPHARMA,Sell,11:10:00,1080.15,11:20:00,1085,-4.85,Stop Loss Hit
02-01-2024,AUROPHARMA,Buy,09:20:00,1108.7,09:25:00,1104.35,-4.35,Stop Loss Hit
03-01-2024,AUROPHARMA,Sell,09:35:00,1080.95,09:50:00,1085.85,-4.9,Stop Loss Hit
03-01-2024,AUROPHARMA,Buy,14:20:00,1097.8,14:35:00,1095.05,-2.75,Stop Loss Hit
04-01-2024,AUROPHARMA,Sell,09:45:00,1091.2,10:20:00,1099.8,-8.6,Stop Loss Hit
04-01-2024,AUROPHARMA,Buy,10:25:00,1103.75,10:50:00,1100.85,-2.9,Stop Loss Hit
05-01-2024,AUROPHARMA,Sell,09:25:00,1111.9,10:45:00,1103.45,8.45,Target Hit
05-01-2024,AUROPHARMA,Buy,13:40:00,1128.1,13:45:00,1123.75,-4.35,Stop Loss Hit
08-01-2024,AUROPHARMA,Sell,09:30:00,1113.35,09:50:00,1120.55,-7.2,Stop Loss Hit
09-01-2024,AUROPHARMA,Sell,09:55:00,1119.95,10:00:00,1125.45,-5.5,Stop Loss Hit
10-01-2024,AUROPHARMA,Sell,09:25:00,1113.9,09:40:00,1117.05,-3.15,Stop Loss Hit
11-01-2024,AUROPHARMA,Sell,09:20:00,1117.15,09:45:00,1120.7,-3.55,Stop Loss Hit
12-01-2024,AUROPHARMA,Sell,09:20:00,1102,10:35:00,1094.15,7.85,Target Hit
15-01-2024,AUROPHARMA,Buy,09:35:00,1116,09:45:00,1121.65,5.65,Target Hit
16-01-2024,AUROPHARMA,Sell,09:25:00,1135.55,09:45:00,1138.5,-2.95,Stop Loss Hit
17-01-2024,AUROPHARMA,Buy,11:25:00,1117.15,11:30:00,1110.45,-6.7,Stop Loss Hit
17-01-2024,AUROPHARMA,Sell,15:05:00,1088.9,15:15:00,1084.8,4.1,Time Exit
18-01-2024,AUROPHARMA,Sell,09:25:00,1076.2,09:30:00,1080.05,-3.85,Stop Loss Hit
18-01-2024,AUROPHARMA,Buy,10:25:00,1094.5,10:30:00,1091.35,-3.15,Stop Loss Hit
19-01-2024,AUROPHARMA,Sell,09:25:00,1120.75,09:30:00,1125.85,-5.1,Stop Loss Hit
19-01-2024,AUROPHARMA,Buy,14:20:00,1146.5,14:55:00,1152.8,6.3,Target Hit
20-01-2024,AUROPHARMA,Buy,10:40:00,1157.25,10:45:00,1149.5,-7.75,Stop Loss Hit
23-01-2024,AUROPHARMA,Sell,09:20:00,1144.95,09:30:00,1149.1,-4.15,Stop Loss Hit
24-01-2024,AUROPHARMA,Buy,09:20:00,1137,09:35:00,1142.9,5.9,Target Hit
25-01-2024,AUROPHARMA,Buy,10:05:00,1169.55,10:10:00,1165.2,-4.35,Stop Loss Hit
25-01-2024,AUROPHARMA,Sell,13:25:00,1146.4,15:00:00,1149.9,-3.5,Stop Loss Hit
29-01-2024,AUROPHARMA,Buy,09:45:00,1158.3,10:10:00,1149.45,-8.85,Stop Loss Hit
30-01-2024,AUROPHARMA,Sell,10:45:00,1148.7,11:10:00,1154.75,-6.05,Stop Loss Hit
30-01-2024,AUROPHARMA,Buy,13:55:00,1171.25,14:25:00,1164.9,-6.35,Stop Loss Hit
31-01-2024,AUROPHARMA,Sell,09:25:00,1130.7,09:35:00,1140,-9.3,Stop Loss Hit
31-01-2024,AUROPHARMA,Buy,10:55:00,1155.75,12:35:00,1150.6,-5.15,Stop Loss Hit
01-02-2024,AUROPHARMA,Sell,09:20:00,1134.8,09:25:00,1125,9.8,Target Hit
02-02-2024,AUROPHARMA,Sell,09:20:00,1064.65,10:30:00,1053.05,11.6,Target Hit
05-02-2024,AUROPHARMA,Buy,09:45:00,1064.1,10:05:00,1070.85,6.75,Target Hit
05-02-2024,AUROPHARMA,Sell,14:05:00,1018.5,15:15:00,1018.35,0.15,Time Exit
06-02-2024,AUROPHARMA,Buy,09:20:00,1027.35,09:25:00,1023.15,-4.2,Stop Loss Hit
06-02-2024,AUROPHARMA,Sell,09:40:00,1007.75,09:45:00,1017.6,-9.85,Stop Loss Hit
07-02-2024,AUROPHARMA,Sell,09:30:00,1011.1,09:40:00,1002.05,9.05,Target Hit
08-02-2024,AUROPHARMA,Buy,09:30:00,1019.75,09:50:00,1026.45,6.7,Target Hit
09-02-2024,AUROPHARMA,Buy,10:05:00,1019.2,10:10:00,1007.6,-11.6,Stop Loss Hit
09-02-2024,AUROPHARMA,Sell,10:20:00,1000,10:25:00,994.75,5.25,Target Hit
12-02-2024,AUROPHARMA,Sell,09:30:00,1018.05,09:40:00,1025.2,-7.15,Stop Loss Hit
13-02-2024,AUROPHARMA,Buy,09:20:00,1035.85,09:25:00,1032.25,-3.6,Stop Loss Hit
13-02-2024,AUROPHARMA,Sell,11:10:00,1020.6,11:45:00,1025.2,-4.6,Stop Loss Hit
14-02-2024,AUROPHARMA,Sell,09:35:00,980.4,09:40:00,963.75,16.65,Target Hit
15-02-2024,AUROPHARMA,Buy,09:20:00,1017.6,09:35:00,1012.45,-5.15,Stop Loss Hit
16-02-2024,AUROPHARMA,Buy,09:20:00,1031.85,09:25:00,1026,-5.85,Stop Loss Hit
19-02-2024,AUROPHARMA,Buy,09:35:00,1053.85,09:40:00,1049.95,-3.9,Stop Loss Hit
20-02-2024,AUROPHARMA,Sell,09:50:00,1029.8,10:05:00,1033.8,-4,Stop Loss Hit
20-02-2024,AUROPHARMA,Buy,10:55:00,1045.2,11:00:00,1041.75,-3.45,Stop Loss Hit
21-02-2024,AUROPHARMA,Sell,09:20:00,1048.4,09:30:00,1054.45,-6.05,Stop Loss Hit
22-02-2024,AUROPHARMA,Sell,09:30:00,1036.35,09:35:00,1040.55,-4.2,Stop Loss Hit
23-02-2024,AUROPHARMA,Sell,09:25:00,1040.85,09:35:00,1044.55,-3.7,Stop Loss Hit
26-02-2024,AUROPHARMA,Sell,09:45:00,1031.75,09:55:00,1020.8,10.95,Target Hit
27-02-2024,AUROPHARMA,Buy,12:15:00,1046.5,13:40:00,1043.55,-2.95,Stop Loss Hit
28-02-2024,AUROPHARMA,Sell,10:55:00,1035.3,11:15:00,1038.2,-2.9,Stop Loss Hit
29-02-2024,AUROPHARMA,Sell,09:20:00,1018.4,09:25:00,1023.8,-5.4,Stop Loss Hit
29-02-2024,AUROPHARMA,Buy,09:35:00,1030,09:50:00,1023.5,-6.5,Stop Loss Hit
01-03-2024,AUROPHARMA,Sell,09:25:00,1016,10:00:00,1020.45,-4.45,Stop Loss Hit
02-03-2024,AUROPHARMA,Buy,09:45:00,1057.3,09:50:00,1064.15,6.85,Target Hit
04-03-2024,AUROPHARMA,Buy,09:20:00,1091.8,09:30:00,1101.15,9.35,Target Hit
05-03-2024,AUROPHARMA,Sell,11:20:00,1074.05,11:25:00,1079.65,-5.6,Stop Loss Hit
05-03-2024,AUROPHARMA,Buy,12:55:00,1088.8,13:00:00,1094.8,6,Target Hit
06-03-2024,AUROPHARMA,Sell,09:20:00,1070.95,09:40:00,1074.05,-3.1,Stop Loss Hit
07-03-2024,AUROPHARMA,Buy,09:30:00,1064.95,09:35:00,1061.2,-3.75,Stop Loss Hit
11-03-2024,AUROPHARMA,Sell,09:35:00,1053,09:45:00,1060.65,-7.65,Stop Loss Hit
11-03-2024,AUROPHARMA,Buy,11:55:00,1072.3,12:10:00,1068.7,-3.6,Stop Loss Hit
12-03-2024,AUROPHARMA,Sell,09:25:00,1062.1,09:45:00,1065.3,-3.2,Stop Loss Hit
13-03-2024,AUROPHARMA,Sell,09:20:00,1046.55,09:25:00,1049.35,-2.8,Stop Loss Hit
14-03-2024,AUROPHARMA,Buy,09:35:00,1017.55,09:40:00,1014.55,-3,Stop Loss Hit
15-03-2024,AUROPHARMA,Sell,10:05:00,1000.55,10:15:00,992,8.55,Target Hit
18-03-2024,AUROPHARMA,Buy,12:30:00,1006.15,14:35:00,1012,5.85,Target Hit
19-03-2024,AUROPHARMA,Sell,09:50:00,1005.95,10:00:00,999.2,6.75,Target Hit
20-03-2024,AUROPHARMA,Sell,10:20:00,996.95,10:25:00,999.5,-2.55,Stop Loss Hit
20-03-2024,AUROPHARMA,Buy,11:40:00,1011.5,14:50:00,1020.1,8.6,Target Hit
21-03-2024,AUROPHARMA,Buy,15:05:00,1029.45,15:15:00,1027.95,-1.5,Time Exit
22-03-2024,AUROPHARMA,Buy,09:20:00,1035.25,09:25:00,1031.75,-3.5,Stop Loss Hit
26-03-2024,AUROPHARMA,Buy,14:30:00,1053.5,14:35:00,1047.95,-5.55,Stop Loss Hit
27-03-2024,AUROPHARMA,Sell,09:50:00,1043.7,10:00:00,1046.8,-3.1,Stop Loss Hit
27-03-2024,AUROPHARMA,Buy,11:15:00,1056.5,11:45:00,1062.2,5.7,Target Hit
28-03-2024,AUROPHARMA,Sell,09:25:00,1067.55,09:35:00,1073.1,-5.55,Stop Loss Hit
28-03-2024,AUROPHARMA,Buy,09:40:00,1077.5,10:05:00,1069.25,-8.25,Stop Loss Hit
01-04-2024,AUROPHARMA,Sell,11:05:00,1108.65,11:25:00,1112.2,-3.55,Stop Loss Hit
01-01-2024,BAJFINANCE,Sell,10:55:00,7287.45,12:45:00,7311.95,-24.5,Stop Loss Hit
02-01-2024,BAJFINANCE,Buy,09:35:00,7330,09:55:00,7303,-27,Stop Loss Hit
03-01-2024,BAJFINANCE,Sell,09:40:00,7411.4,11:45:00,7430,-18.6,Stop Loss Hit
04-01-2024,BAJFINANCE,Buy,09:25:00,7678.8,10:05:00,7651.85,-26.95,Stop Loss Hit
05-01-2024,BAJFINANCE,Buy,09:30:00,7755.95,10:10:00,7716,-39.95,Stop Loss Hit
05-01-2024,BAJFINANCE,Sell,10:45:00,7703.95,12:00:00,7724.25,-20.3,Stop Loss Hit
08-01-2024,BAJFINANCE,Buy,10:05:00,7717.3,10:20:00,7762,44.7,Target Hit
09-01-2024,BAJFINANCE,Buy,09:20:00,7804.05,09:25:00,7758.7,-45.35,Stop Loss Hit
09-01-2024,BAJFINANCE,Sell,09:25:00,7758.7,10:20:00,7785,-26.3,Stop Loss Hit
10-01-2024,BAJFINANCE,Sell,09:25:00,7663.65,09:30:00,7694.05,-30.4,Stop Loss Hit
11-01-2024,BAJFINANCE,Buy,09:20:00,7739.4,09:35:00,7779.4,40,Target Hit
11-01-2024,BAJFINANCE,Sell,15:00:00,7665.05,15:15:00,7675.3,-10.25,Time Exit
12-01-2024,BAJFINANCE,Sell,09:25:00,7673,09:55:00,7633.6,39.4,Target Hit
15-01-2024,BAJFINANCE,Sell,09:20:00,7614.85,09:55:00,7563.9,50.95,Target Hit
16-01-2024,BAJFINANCE,Buy,09:20:00,7577.5,09:45:00,7557.2,-20.3,Stop Loss Hit
16-01-2024,BAJFINANCE,Sell,12:35:00,7454.5,12:45:00,7477.9,-23.4,Stop Loss Hit
17-01-2024,BAJFINANCE,Buy,09:45:00,7452.6,10:05:00,7429.5,-23.1,Stop Loss Hit
19-01-2024,BAJFINANCE,Buy,09:35:00,7377.4,09:45:00,7353.7,-23.7,Stop Loss Hit
19-01-2024,BAJFINANCE,Sell,10:50:00,7305.5,15:15:00,7325,-19.5,Stop Loss Hit
20-01-2024,BAJFINANCE,Buy,09:25:00,7384,09:30:00,7364.1,-19.9,Stop Loss Hit
20-01-2024,BAJFINANCE,Sell,12:35:00,7319.65,15:15:00,7301.05,18.6,Time Exit
23-01-2024,BAJFINANCE,Sell,10:20:00,7260.85,10:55:00,7217.35,43.5,Target Hit
24-01-2024,BAJFINANCE,Sell,10:00:00,7034.3,10:05:00,7054.8,-20.5,Stop Loss Hit
25-01-2024,BAJFINANCE,Sell,10:15:00,7047.1,10:30:00,7067.15,-20.05,Stop Loss Hit
29-01-2024,BAJFINANCE,Buy,09:20:00,7165.25,09:40:00,7140.55,-24.7,Stop Loss Hit
30-01-2024,BAJFINANCE,Sell,11:55:00,6840.2,12:25:00,6857.65,-17.45,Stop Loss Hit
31-01-2024,BAJFINANCE,Buy,09:25:00,6868.2,11:05:00,6905,36.8,Target Hit
01-02-2024,BAJFINANCE,Sell,09:25:00,6822.75,10:05:00,6783,39.75,Target Hit
02-02-2024,BAJFINANCE,Buy,10:00:00,6814.2,11:10:00,6850.35,36.15,Target Hit
05-02-2024,BAJFINANCE,Sell,10:15:00,6821,12:05:00,6785,36,Target Hit
06-02-2024,BAJFINANCE,Sell,10:10:00,6556.85,10:55:00,6588.55,-31.7,Stop Loss Hit
06-02-2024,BAJFINANCE,Buy,11:10:00,6688.2,11:15:00,6645.5,-42.7,Stop Loss Hit
07-02-2024,BAJFINANCE,Buy,09:35:00,6684.6,10:15:00,6718.25,33.65,Target Hit
08-02-2024,BAJFINANCE,Sell,09:35:00,6673.95,10:00:00,6692,-18.05,Stop Loss Hit
09-02-2024,BAJFINANCE,Buy,09:20:00,6623.7,09:30:00,6663.05,39.35,Target Hit
12-02-2024,BAJFINANCE,Sell,09:20:00,6604.75,10:25:00,6561.05,43.7,Target Hit
13-02-2024,BAJFINANCE,Sell,09:25:00,6559.05,09:30:00,6592.7,-33.65,Stop Loss Hit
13-02-2024,BAJFINANCE,Buy,09:40:00,6619.6,09:45:00,6594.7,-24.9,Stop Loss Hit
14-02-2024,BAJFINANCE,Buy,09:20:00,6583.6,10:05:00,6619.95,36.35,Target Hit
15-02-2024,BAJFINANCE,Sell,09:40:00,6627,10:25:00,6588,39,Target Hit
16-02-2024,BAJFINANCE,Sell,09:45:00,6628.1,15:15:00,6617,11.1,Time Exit
19-02-2024,BAJFINANCE,Buy,09:25:00,6700.25,11:25:00,6783,82.75,Target Hit
20-02-2024,BAJFINANCE,Buy,09:25:00,6727,10:00:00,6709.25,-17.75,Stop Loss Hit
21-02-2024,BAJFINANCE,Sell,09:45:00,6752.95,11:20:00,6715,37.95,Target Hit
22-02-2024,BAJFINANCE,Sell,09:20:00,6636.4,10:30:00,6586,50.4,Target Hit
23-02-2024,BAJFINANCE,Buy,09:35:00,6696.75,09:50:00,6674,-22.75,Stop Loss Hit
23-02-2024,BAJFINANCE,Sell,12:10:00,6646.75,12:45:00,6678.9,-32.15,Stop Loss Hit
26-02-2024,BAJFINANCE,Buy,09:40:00,6701.55,09:50:00,6681.7,-19.85,Stop Loss Hit
27-02-2024,BAJFINANCE,Sell,09:35:00,6596.3,13:50:00,6561,35.3,Target Hit
28-02-2024,BAJFINANCE,Buy,10:20:00,6588.1,10:50:00,6566.2,-21.9,Stop Loss Hit
28-02-2024,BAJFINANCE,Sell,12:25:00,6536.65,15:10:00,6501,35.65,Target Hit
29-02-2024,BAJFINANCE,Buy,09:25:00,6531,10:10:00,6489.9,-41.1,Stop Loss Hit
29-02-2024,BAJFINANCE,Sell,12:40:00,6481.2,14:30:00,6431.45,49.75,Target Hit
01-03-2024,BAJFINANCE,Buy,09:40:00,6540.7,11:45:00,6577.1,36.4,Target Hit
02-03-2024,BAJFINANCE,Buy,11:30:00,6604,12:05:00,6582,-22,Stop Loss Hit
04-03-2024,BAJFINANCE,Sell,12:40:00,6578,13:35:00,6595.9,-17.9,Stop Loss Hit
05-03-2024,BAJFINANCE,Sell,09:45:00,6594.95,11:40:00,6549.3,45.65,Target Hit
06-03-2024,BAJFINANCE,Sell,09:25:00,6255,10:05:00,6208,47,Target Hit
07-03-2024,BAJFINANCE,Buy,09:20:00,6424.2,09:30:00,6459.15,34.95,Target Hit
11-03-2024,BAJFINANCE,Sell,09:35:00,6449.45,09:45:00,6467.45,-18,Stop Loss Hit
12-03-2024,BAJFINANCE,Sell,09:25:00,6385.5,09:30:00,6443.8,-58.3,Stop Loss Hit
12-03-2024,BAJFINANCE,Buy,09:30:00,6443.8,10:40:00,6389.25,-54.55,Stop Loss Hit
13-03-2024,BAJFINANCE,Buy,09:40:00,6468.25,10:10:00,6509,40.75,Target Hit
14-03-2024,BAJFINANCE,Buy,11:30:00,6460.8,12:45:00,6428,-32.8,Stop Loss Hit
15-03-2024,BAJFINANCE,Buy,09:20:00,6402.65,09:45:00,6435.7,33.05,Target Hit
18-03-2024,BAJFINANCE,Sell,09:25:00,6467.85,09:45:00,6492.9,-25.05,Stop Loss Hit
18-03-2024,BAJFINANCE,Buy,10:50:00,6540,11:40:00,6518.95,-21.05,Stop Loss Hit
19-03-2024,BAJFINANCE,Buy,10:10:00,6572,10:20:00,6553.9,-18.1,Stop Loss Hit
20-03-2024,BAJFINANCE,Buy,09:20:00,6656,09:25:00,6635.65,-20.35,Stop Loss Hit
21-03-2024,BAJFINANCE,Sell,09:30:00,6687,10:10:00,6708.75,-21.75,Stop Loss Hit
21-03-2024,BAJFINANCE,Buy,10:40:00,6732.7,12:05:00,6701.45,-31.25,Stop Loss Hit
22-03-2024,BAJFINANCE,Buy,09:55:00,6755,14:35:00,6790.7,35.7,Target Hit
26-03-2024,BAJFINANCE,Buy,09:20:00,6869.6,09:45:00,6906.65,37.05,Target Hit
27-03-2024,BAJFINANCE,Sell,09:25:00,6930,09:55:00,6954.2,-24.2,Stop Loss Hit
27-03-2024,BAJFINANCE,Buy,13:30:00,6985.05,13:55:00,7025.8,40.75,Target Hit
28-03-2024,BAJFINANCE,Buy,09:20:00,7136,09:40:00,7189,53,Target Hit
01-04-2024,BAJFINANCE,Sell,09:20:00,7231.75,09:25:00,7275.3,-43.55,Stop Loss Hit
01-04-2024,BAJFINANCE,Buy,10:45:00,7323,12:10:00,7296,-27,Stop Loss Hit
01-01-2024,BALKRISIND,Buy,09:45:00,2583,11:20:00,2575.45,-7.55,Stop Loss Hit
02-01-2024,BALKRISIND,Sell,09:25:00,2566.55,09:30:00,2576,-9.45,Stop Loss Hit
03-01-2024,BALKRISIND,Sell,09:40:00,2518.65,09:45:00,2525,-6.35,Stop Loss Hit
04-01-2024,BALKRISIND,Sell,09:55:00,2501.95,15:15:00,2501.3,0.65,Time Exit
05-01-2024,BALKRISIND,Buy,09:35:00,2523,09:50:00,2516.15,-6.85,Stop Loss Hit
08-01-2024,BALKRISIND,Sell,09:25:00,2563.75,09:40:00,2573.15,-9.4,Stop Loss Hit
09-01-2024,BALKRISIND,Buy,12:30:00,2610,14:25:00,2593.75,-16.25,Stop Loss Hit
10-01-2024,BALKRISIND,Buy,14:30:00,2624.5,14:55:00,2648.8,24.3,Target Hit
11-01-2024,BALKRISIND,Buy,09:25:00,2667.4,09:40:00,2687.1,19.7,Target Hit
12-01-2024,BALKRISIND,Sell,09:20:00,2644,10:35:00,2627,17,Target Hit
15-01-2024,BALKRISIND,Sell,09:25:00,2620.95,09:50:00,2630.35,-9.4,Stop Loss Hit
16-01-2024,BALKRISIND,Sell,13:05:00,2614.3,15:15:00,2605.95,8.35,Time Exit
17-01-2024,BALKRISIND,Sell,12:00:00,2574.85,12:45:00,2584.55,-9.7,Stop Loss Hit
18-01-2024,BALKRISIND,Sell,09:30:00,2546.3,09:35:00,2527.35,18.95,Target Hit
18-01-2024,BALKRISIND,Buy,12:05:00,2576.05,12:30:00,2567.95,-8.1,Stop Loss Hit
19-01-2024,BALKRISIND,Buy,09:20:00,2593.5,09:35:00,2585.1,-8.4,Stop Loss Hit
20-01-2024,BALKRISIND,Buy,11:25:00,2652,12:35:00,2672.4,20.4,Target Hit
23-01-2024,BALKRISIND,Sell,09:20:00,2751.1,09:45:00,2731.35,19.75,Target Hit
24-01-2024,BALKRISIND,Buy,13:45:00,2692.7,13:50:00,2679.8,-12.9,Stop Loss Hit
25-01-2024,BALKRISIND,Sell,11:00:00,2690.95,11:05:00,2595.5,95.45,Target Hit
29-01-2024,BALKRISIND,Sell,09:20:00,2510.65,09:25:00,2518.1,-7.45,Stop Loss Hit
30-01-2024,BALKRISIND,Sell,09:20:00,2515.85,09:25:00,2502.1,13.75,Target Hit
31-01-2024,BALKRISIND,Sell,09:20:00,2438.15,09:25:00,2446.65,-8.5,Stop Loss Hit
01-02-2024,BALKRISIND,Buy,10:05:00,2485,10:15:00,2472.05,-12.95,Stop Loss Hit
01-02-2024,BALKRISIND,Sell,11:15:00,2456.7,11:55:00,2440,16.7,Target Hit
02-02-2024,BALKRISIND,Buy,09:55:00,2450.2,10:10:00,2470,19.8,Target Hit
05-02-2024,BALKRISIND,Buy,09:25:00,2474.2,09:30:00,2465.05,-9.15,Stop Loss Hit
05-02-2024,BALKRISIND,Sell,13:25:00,2429.05,14:10:00,2416.55,12.5,Target Hit
06-02-2024,BALKRISIND,Sell,10:05:00,2399.85,10:55:00,2406.1,-6.25,Stop Loss Hit
07-02-2024,BALKRISIND,Sell,09:25:00,2388,09:45:00,2369.85,18.15,Target Hit
08-02-2024,BALKRISIND,Sell,09:40:00,2338,11:05:00,2325.85,12.15,Target Hit
09-02-2024,BALKRISIND,Sell,09:20:00,2303,09:25:00,2311.35,-8.35,Stop Loss Hit
12-02-2024,BALKRISIND,Sell,09:55:00,2288.85,10:30:00,2294.8,-5.95,Stop Loss Hit
12-02-2024,BALKRISIND,Buy,11:45:00,2333.25,12:20:00,2322.5,-10.75,Stop Loss Hit
13-02-2024,BALKRISIND,Sell,09:45:00,2325.5,09:55:00,2335.15,-9.65,Stop Loss Hit
14-02-2024,BALKRISIND,Buy,10:05:00,2316.4,10:55:00,2310.25,-6.15,Stop Loss Hit
15-02-2024,BALKRISIND,Sell,09:35:00,2356,11:30:00,2343.7,12.3,Target Hit
16-02-2024,BALKRISIND,Sell,14:10:00,2336.85,14:50:00,2342.7,-5.85,Stop Loss Hit
19-02-2024,BALKRISIND,Sell,09:20:00,2326.9,14:30:00,2313.75,13.15,Target Hit
20-02-2024,BALKRISIND,Sell,09:30:00,2307,09:55:00,2293.7,13.3,Target Hit
21-02-2024,BALKRISIND,Buy,09:25:00,2307.5,09:40:00,2300.4,-7.1,Stop Loss Hit
21-02-2024,BALKRISIND,Sell,14:10:00,2276,14:40:00,2257,19,Target Hit
22-02-2024,BALKRISIND,Sell,09:30:00,2256.6,09:40:00,2265.9,-9.3,Stop Loss Hit
22-02-2024,BALKRISIND,Buy,11:55:00,2283.6,12:20:00,2272,-11.6,Stop Loss Hit
23-02-2024,BALKRISIND,Buy,09:20:00,2312,09:30:00,2295.15,-16.85,Stop Loss Hit
26-02-2024,BALKRISIND,Sell,09:45:00,2290.85,10:00:00,2278,12.85,Target Hit
27-02-2024,BALKRISIND,Sell,10:00:00,2290.05,15:15:00,2290,0.05,Time Exit
28-02-2024,BALKRISIND,Sell,09:35:00,2278.75,11:30:00,2267.3,11.45,Target Hit
29-02-2024,BALKRISIND,Buy,10:00:00,2229.8,10:05:00,2222.25,-7.55,Stop Loss Hit
29-02-2024,BALKRISIND,Sell,13:00:00,2202.6,14:40:00,2209.45,-6.85,Stop Loss Hit
01-03-2024,BALKRISIND,Sell,09:25:00,2225.85,09:50:00,2213.3,12.55,Target Hit
01-03-2024,BALKRISIND,Buy,14:00:00,2249.5,15:15:00,2247.2,-2.3,Time Exit
02-03-2024,BALKRISIND,Sell,09:20:00,2258.05,09:35:00,2265.5,-7.45,Stop Loss Hit
04-03-2024,BALKRISIND,Sell,09:20:00,2259.55,10:50:00,2247.65,11.9,Target Hit
05-03-2024,BALKRISIND,Buy,09:20:00,2278.1,09:25:00,2293,14.9,Target Hit
06-03-2024,BALKRISIND,Sell,09:50:00,2254.85,10:50:00,2241.85,13,Target Hit
07-03-2024,BALKRISIND,Buy,11:30:00,2287.75,11:45:00,2279.95,-7.8,Stop Loss Hit
07-03-2024,BALKRISIND,Sell,14:00:00,2267,15:15:00,2266.75,0.25,Time Exit
11-03-2024,BALKRISIND,Buy,09:55:00,2259,10:05:00,2238.05,-20.95,Stop Loss Hit
11-03-2024,BALKRISIND,Sell,10:05:00,2238.05,10:15:00,2220,18.05,Target Hit
12-03-2024,BALKRISIND,Buy,09:20:00,2268.8,09:25:00,2260.6,-8.2,Stop Loss Hit
13-03-2024,BALKRISIND,Sell,09:25:00,2330,10:10:00,2342.05,-12.05,Stop Loss Hit
14-03-2024,BALKRISIND,Buy,09:20:00,2280.35,09:25:00,2257.35,-23,Stop Loss Hit
14-03-2024,BALKRISIND,Sell,09:45:00,2221.55,10:00:00,2230,-8.45,Stop Loss Hit
15-03-2024,BALKRISIND,Buy,09:30:00,2280.15,09:35:00,2273.1,-7.05,Stop Loss Hit
15-03-2024,BALKRISIND,Sell,11:00:00,2250.05,11:45:00,2257.8,-7.75,Stop Loss Hit
18-03-2024,BALKRISIND,Sell,10:05:00,2241.25,10:10:00,2247.15,-5.9,Stop Loss Hit
19-03-2024,BALKRISIND,Buy,09:40:00,2278,09:55:00,2268.05,-9.95,Stop Loss Hit
20-03-2024,BALKRISIND,Buy,09:20:00,2321.6,09:25:00,2293.9,-27.7,Stop Loss Hit
20-03-2024,BALKRISIND,Sell,09:30:00,2285.65,09:40:00,2273.1,12.55,Target Hit
21-03-2024,BALKRISIND,Sell,09:35:00,2282.55,10:55:00,2288.5,-5.95,Stop Loss Hit
22-03-2024,BALKRISIND,Sell,09:30:00,2290.05,09:50:00,2274.25,15.8,Target Hit
26-03-2024,BALKRISIND,Sell,09:20:00,2270,09:35:00,2258.2,11.8,Target Hit
26-03-2024,BALKRISIND,Buy,13:15:00,2286.9,14:20:00,2276.9,-10,Stop Loss Hit
27-03-2024,BALKRISIND,Buy,09:55:00,2294,10:55:00,2287.5,-6.5,Stop Loss Hit
28-03-2024,BALKRISIND,Buy,13:50:00,2313,15:15:00,2319.65,6.65,Time Exit
01-04-2024,BALKRISIND,Sell,09:40:00,2316.25,09:55:00,2323.95,-7.7,Stop Loss Hit
01-01-2024,BEL,Buy,09:20:00,186.45,09:30:00,185.85,-0.6,Stop Loss Hit
